Title,Company,Location,Created,Category,Description,URL,Latitude,Longitude,mainJOB
Fire Fighting /Engineer,Sri Sai Overseas Recruitment,"Vadodara, Gujarat",2025-07-31T23:05:24Z,Engineering Jobs,"Contact : Priyanka Dash // 9601126699 // (e-mail removed) Job Title: Firefighting Engineer Department: Engineering / Safety Location: Vadodara Qualification : BE / BTECH / Mechanical Job Description : Study client input and attend project meetings to understand the project requirements, planning deliverable submission in line with project specific Schedule. Preparation of Design Basis Report / Overall philosophy. Preparation of Fire Fighting System, Fire & Gas Detection & Alarm System Layouts S…",https://www.adzuna.in/details/5329969810?utm_medium=api&utm_source=c8890522,22.2891,73.1924,Product Designer
Senior Packaging Technical Engineer - Hardware,NVIDIA Graphics Bengaluru,"Bangalore, Karnataka",2025-08-01T17:05:21Z,Engineering Jobs,"We are now looking for a Senior Packaging Technical Engineer. NVIDIA has continuously reinvented itself over two decades. Our invention of the GPU in 1999 sparked the growth of the PC gaming market, redefined modern computer graphics, and revolutionized parallel computing. More recently, GPU deep learning ignited modern AI — the next era of computing. NVIDIA is a “learning machine” that constantly evolves by adapting to new opportunities that are hard to solve, that only we can tackle, and that…",https://www.adzuna.in/details/5331889390?utm_medium=api&utm_source=c8890522,12.9767936,77.5900820,Product Designer
Fire Fighting /Engineer,Sri Sai Overseas Recruitment,"Vadodara, Gujarat",2025-08-01T17:08:12Z,Engineering Jobs,"Contact : Priyanka Dash // 9601126699 // priyanka@srisaioverseas.com Job Title: Firefighting Engineer Department: Engineering / Safety Location: Vadodara Qualification : BE / BTECH / Mechanical Job Description : Study client input and attend project meetings to understand the project requirements, planning deliverable submission in line with project specific Schedule. Preparation of Design Basis Report / Overall philosophy. Preparation of Fire Fighting System, Fire & Gas Detection & Alarm Syste…",https://www.adzuna.in/details/5331894308?utm_medium=api&utm_source=c8890522,22.2891,73.1924,Product Designer
Product Service Engineer,"Caterpillar, Inc.",India,2025-07-30T11:16:52Z,Engineering Jobs,"Career Area: Product Support Job Description: Your Work Shapes the World at Caterpillar Inc. When you join Caterpillar, you're joining a global team who cares not just about the work we do - but also about each other. We are the makers, problem solvers, and future world builders who are creating stronger, more sustainable communities. We don't just talk about progress and innovation here - we make it happen, with our customers, where we work and live. Together, we are building a better world, s…",https://www.adzuna.in/land/ad/5328001069?se=7KGEboNy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=C5A80087EAD0DB4F4D481C6CB15A66EF3ED9058A,22.3511148,78.6677428,Product Designer
Draughtsperson / Designer - Solar (Electrical),ASSYSTEM,India,2025-08-04T18:18:46Z,Engineering Jobs,"Job Description • Receive Inputs from Design Engineers • Prepare detailed electrical drawings, SLD (Single Line Diagrams), Schematics and Layouts • Prepare Drawings (2D & 3D) and Documentation conforming to Quality systems • Submit Drawings to Design Engineer for review • Incorporate Corrections and Comments updated from Design Engineer • Estimate Quantity from the drawing • Work within the allotted Man Hours",https://www.adzuna.in/details/5337079046?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Product Designer
DGM- Design & Engineering Artillery,LT-Larsen & Toubro Limited,India,2025-07-11T02:32:20Z,Engineering Jobs,"Design Lead - Lead a team of mechanical engineers in Design & Engineering function Design & Engineering of Defence equipment of Artillery system System Engineering, Layout Design Concept design, engineering of mechanical sub system from first principle Design of Structures and selection of mechanical component Selection of material, Knowledge in manufacturing process like Casting, Forging, Fabrication, Machining etc Generation of specification for Bought out items Drawing generation - dimension…",https://www.adzuna.in/details/5296809862?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Product Designer
Mechanical System Engineer - Power Generation Job Details | Black & Veatch Family of Companies,Black & Veatch,"Pune, Maharashtra",2025-07-25T09:52:38Z,Engineering Jobs,"Mechanical System Engineer - Power Generation Date: Jul 23, 2025 Location: Pune, MH, IN Company: Black & Veatch Family of Companies We believe real value is powered by the unique skills and experiences of our professionals. The interchange of ideas from a diverse group of people gives our teams an expanded perspective and the ability to find better solutions for our clients. Req Id : 109907 Job Title : Mechanical System Engineer - Power Generation Business Unit sector : CPL-BVOPS-ENGR & DEV SVC…",https://www.adzuna.in/land/ad/5321172722?se=7KGEboNy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=5DAD88C95BFB61E3A6A68C10D010D3EDBA914438,18.5062,73.84735,Product Designer
Mechanical Design Engineer,Applied Materials India,India,2025-07-13T02:30:10Z,Engineering Jobs,"Who We Are Applied Materials is the global leader in materials engineering solutions used to produce virtually every new chip and advanced display in the world. We design, build and service cutting-edge equipment that helps our customers manufacture display and semiconductor chips – the brains of devices we use every day. As the foundation of the global electronics industry, Applied enables the exciting technologies that literally connect our world – like AI and IoT. If you want to work beyond …",https://www.adzuna.in/details/5300201668?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Product Designer
electrical & control system project engineer,PM Projects & Services Pvt Ltd,"Indore, Madhya Pradesh",2025-08-01T10:31:15Z,Engineering Jobs,"Company Description PM Projects & Services Pvt Ltd is a project engineering company providing design, engineering, and consultancy services. We specialize in the manufacturing, erection, and installation of industrial process equipment and plant machinery. Our expertise also includes pollution control systems, material handling, storage, and pneumatic conveying systems. We aim to deliver quality solutions tailored to meet the needs of various industrial processes. Role Description This is a ful…",https://www.adzuna.in/details/5331292362?utm_medium=api&utm_source=c8890522,22.66215,75.9035,Product Designer
R&D Technical Operations Instrument Expert,Novartis,"Telangana, India",2025-07-17T02:36:56Z,Engineering Jobs,"Job Description Summary Plays a pivotal role in leading the technical services team and managing analytical instrumentation across the facility. This role is responsible for ensuring operational efficiency, quality compliance, accurate reporting, and continuous improvement in line with pharmaceutical industry standards. Lead, manage & optimize all technical operations related activities, contribute to overall ARD strategies and goals. Data mining & implement best practices across industry. This…",https://www.adzuna.in/details/5307287387?utm_medium=api&utm_source=c8890522,17.864111,77.027375,Product Designer
Engineering Manager - Systems,Medtronic,India,2025-07-29T17:04:58Z,Engineering Jobs,"At Medtronic you can begin a life-long career of exploration and innovation, while helping champion healthcare access and equity for all. You’ll lead with purpose, breaking down barriers to innovation in a more connected, compassionate world. A Day in the Life The Engineering Manager – Systems demonstrates leadership in development of our new neurostimulator system solutions and development of system design engineers. The employee acts as an influential functional manager working within a matri…",https://www.adzuna.in/details/5326542013?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Product Designer
Application Engr II,Honeywell,"Pune, Maharashtra",2025-08-01T10:22:25Z,Engineering Jobs,"As an Application Engineer II here at Honeywell, you will play a crucial role in providing technical expertise and support to our customers. You will be responsible for leading and coordinating the efforts of a team of application engineers to deliver high-quality solutions and exceptional customer service. In this role, you will impact the development and delivery of high-quality applications that meet the needs of our customers and drive business growth. Your expertise and leadership will be …",https://www.adzuna.in/land/ad/5331277095?se=7KGEboNy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=4F0BD62837FBDB79E03040566D39D158A495C178,18.5062,73.84735,Product Designer
2D/3D-Electrical Modeler,ASSYSTEM,India,2025-07-26T10:52:49Z,Engineering Jobs,"Job Description Objective / Purpose As a Draughtsperson, she / he shall be capable of carrying out drafting activities in Substation / Power Distribution Projects. The Designer shall have reasonable creativity in generating the Layout in complete manner and capable of suggesting alternatives/modifications Key Responsibilities: • Receive Inputs from Design Engineers • Prepare detailed electrical drawings, SLD (Single Line Diagrams), Schematics and Layouts • Prepare Drawings (2D & 3D) and Documen…",https://www.adzuna.in/details/5322803435?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Product Designer
