Title,Company,Location,Created,Category,Description,URL,Latitude,Longitude,BestJobRole,mainJOB
Technician,Muks Robotics,"Baner, Pune",2025-07-23T02:38:49Z,Engineering Jobs,"Job Title: Technician Location: Baner, Pune Company: Muks Robotics AI Pvt. Ltd. Experience Required: 1–3 Years Employment Type: Full-Time About the Company: Muks Robotics AI Pvt. Ltd. is an emerging leader in the robotics and automation sector, working on innovative AI-powered robotic systems. We are looking for a Technician who is hands-on, detail-oriented, and passionate about working with mechanical and electrical systems in real-time projects. Key Responsibilities: Assist in the assembly, i…",https://www.adzuna.in/details/5317137222?utm_medium=api&utm_source=c8890522,18.55335,73.82065,Integration Engineer – Robotics Interface Boards,Integration Engineer
Electrical Design Engineer-2,Barry-Wehmiller,India,2025-06-30T03:17:46Z,Engineering Jobs,"About Us: BW Design Group is a fully integrated architecture, engineering, construction, system integration, and consulting firm committed to helping our clients realize their most critical goals from Strategy to Commercialization. As the only firm born from a manufacturing technology company to become an independent and fully integrated firm, we combine deep domain expertise in the manufacturing environment with an approach that is built to serve the dynamic needs of our clients. Rooted in our…",https://www.adzuna.in/details/5275194603?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Integration Engineer – Consumer Gadget Integration,Integration Engineer
Research Engineer – Optimization,QpiAI,"Bangalore, Karnataka",2025-07-14T09:36:27Z,Engineering Jobs,"About QpiAI At QpiAI, we are leading the effort to discover optimal AI and Quantum systems in Life sciences, Healthcare, Transportation, Finance, Industrial, and Space technologies. QpiAI is building a full- stack Enterprise Quantum Computers. QpiAI Quantum hardware team is responsible for designing and characterisation of Quantum Processor, Cryogenic Quantum Control Circuits, RF Control Hardware, and QpiAI ASGP. About the Role We are building high-performance optimization infrastructure for re…",https://www.adzuna.in/details/5301593067?utm_medium=api&utm_source=c8890522,12.9881567,77.6226,Integration Engineer – Control Panel Assemblies,Integration Engineer
Mechanical Design Engineer,EMotorad,"Pune, Maharashtra",2025-07-21T08:03:13Z,Engineering Jobs,"Company Description: We see ourselves as a bunch of crazy maniacs who refuse to understand ""It Can Not Happen"". People know us for building the most awesome e-bikes (electric bicycles) but, how we see it is ""We believe we are changing the world, one e-bike at a time, and playing a part in bringing India to the Global map for EVs."" The company aims to bring across top-quality eBikes which would currently cost way more in the Indian market at an affordable price utilizing its local sourcing and m…",https://www.adzuna.in/details/5314143752?utm_medium=api&utm_source=c8890522,18.5062,73.84735,Product Integration Technician – Wearable Biomedical Devices,Integration Engineer
"System, Test Engineer",Schneider Electric,"Bangalore, Karnataka",2025-07-25T00:06:50Z,Engineering Jobs,"The Microgrid business is central to Schneider Electric's New Energy Landscape Strategy and is a key pillar of our Sustainability, Digitization, and Electrification agenda. It continues to gain momentum and growth across key geographies, helping customers revolutionize and reshape the distributed energy landscape along their electrification and sustainability journeys. The Microgrid Line of Business provides state of the art Energy Management and Power Management software helping our customers …",https://www.adzuna.in/details/5320127467?utm_medium=api&utm_source=c8890522,12.95703,77.59837,Product Integration Technician – Wearable Biomedical Devices,Integration Engineer
Specialist Geometrical Integration Engineer,"Magna International, Inc",India,2025-07-24T06:19:10Z,Engineering Jobs,"We see a future where everyone can live and move without limitations. That's why we are developing technologies, systems and concepts that make vehicles safer and cleaner, while serving our communities, the planet and, above all, people. In the right environment, your ideas can turn into industry-changing automotive technologies and improve the lives of people around the world. Let's create the future of mobility, together. What we offer: At Magna, you can expect an engaging and dynamic environ…",https://www.adzuna.in/details/5319303713?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Integration Engineer – Automotive Infotainment Systems,Integration Engineer
Principal Enterprise Software Engineer,Medtronic,India,2025-06-24T23:43:30Z,Engineering Jobs,"At Medtronic you can begin a life-long career of exploration and innovation, while helping champion healthcare access and equity for all. You'll lead with purpose, breaking down barriers to innovation in a more connected, compassionate world. A Day in the Life Careers that Change Lives Principal Data Software Engineer in the Cardiac Rhythm Disease Management (CRDM) R&D Software Organization developing software supporting Medtronic implantable cardiac devices. The individual will operate in all …",https://www.adzuna.in/land/ad/5266062717?se=uk88i41o8BG13rKjgzy-6Q&utm_medium=api&utm_source=c8890522&v=053ECF5144B719C2598ADFF2E13DE123EA25DC16,22.3511148,78.6677428,Domain Expert – Medical Data Acquisition Devices,Domain Expert
Principal Enterprise Software Enginr,Medtronic,India,2025-07-12T10:45:17Z,Engineering Jobs,"At Medtronic you can begin a life-long career of exploration and innovation, while helping champion healthcare access and equity for all. You'll lead with purpose, breaking down barriers to innovation in a more connected, compassionate world. A Day in the Life Careers that Change Lives Principal Software Engineer in the Cardiac Rhythm Management (CRM) R&D Software Organization developing software supporting Medtronic implantable cardiac devices. The individual will operate in all phases and con…",https://www.adzuna.in/land/ad/5299203973?se=uk88i41o8BG13rKjgzy-6Q&utm_medium=api&utm_source=c8890522&v=E3421A88DC4CBC27D529A70957B93E26F62A11D1,22.3511148,78.6677428,V&V Engineer – Implantable Biomedical Systems,Domain Expert
Senior Enterprise Software Enginr,Medtronic,India,2025-07-14T02:32:40Z,Engineering Jobs,"At Medtronic you can begin a life-long career of exploration and innovation, while helping champion healthcare access and equity for all. You’ll lead with purpose, breaking down barriers to innovation in a more connected, compassionate world. A Day in the Life A Day in the Life • Design, Develop and test Software high integrity software for medical devices. • Learn and understand software standards for Medical devices, ex. IEC62304. • Define and implement software requirements and designs and r…",https://www.adzuna.in/details/5301288971?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Domain Expert – Medical Data Acquisition Devices,Domain Expert
Principal Enterprise Software Engineer,Medtronic,India,2025-07-14T02:29:03Z,Engineering Jobs,"At Medtronic you can begin a life-long career of exploration and innovation, while helping champion healthcare access and equity for all. You’ll lead with purpose, breaking down barriers to innovation in a more connected, compassionate world. A Day in the Life Careers that Change Lives Principal Data Software Engineer in the Cardiac Rhythm Disease Management (CRDM) R&D Software Organization developing software supporting Medtronic implantable cardiac devices. The individual will operate in all …",https://www.adzuna.in/details/5301285059?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Domain Expert – Medical Data Acquisition Devices,Domain Expert
Enterprise Software Engineer - II,Medtronic,India,2025-07-14T02:40:25Z,Engineering Jobs,"At Medtronic you can begin a life-long career of exploration and innovation, while helping champion healthcare access and equity for all. You’ll lead with purpose, breaking down barriers to innovation in a more connected, compassionate world. A Day in the Life Careers that Change Lives Software Engineer II in the Cardiac Rhythm Management (CRM) R&D Software Organization developing software supporting Medtronic implantable cardiac devices working from the Medtronic Engineering and Innovation Cen…",https://www.adzuna.in/details/5301299271?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,V&V Engineer – Implantable Biomedical Systems,Domain Expert
Senior Enterprise Software Engineer,Medtronic,India,2025-07-14T02:29:12Z,Engineering Jobs,"At Medtronic you can begin a life-long career of exploration and innovation, while helping champion healthcare access and equity for all. You’ll lead with purpose, breaking down barriers to innovation in a more connected, compassionate world. A Day in the Life Careers that Change Lives Senior Software Engineer for the R&D Engineering function of Medtronic Engineering and Innovation Center R&D facility. The individual will operate in all phases and contribute to all activities of the software de…",https://www.adzuna.in/details/5301285233?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,V&V Engineer – Biometric Access Solutions,Domain Expert
